cmp1_mn_or_mw,cmp2_mn_or_mw,cmp3_mn_or_mw,cmp4_mn_or_mw,value,property,unit,"Temperature, K",cmp_ids,cmp_mole_fractions,cmp_mws
5000000.0,52800.0,,,-4.047445,log Conductivity,S/cm,337.93260899999996,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.830292,log Conductivity,S/cm,342.93260899999996,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.779197,log Conductivity,S/cm,348.15,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.562044,log Conductivity,S/cm,353.367391,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.395985,log Conductivity,S/cm,357.93260899999996,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.370438,log Conductivity,S/cm,362.93260899999996,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.306569,log Conductivity,S/cm,368.15,"[336.0, 252.0]","[0.952380952, 0.047619048]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-9.016423,log Conductivity,S/cm,298.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-8.35219,log Conductivity,S/cm,303.367391,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-7.70073,log Conductivity,S/cm,308.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-6.959854,log Conductivity,S/cm,313.367391,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-6.512774,log Conductivity,S/cm,317.715217,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-5.989051,log Conductivity,S/cm,323.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-5.567518,log Conductivity,S/cm,328.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-4.775547,log Conductivity,S/cm,333.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-4.226277,log Conductivity,S/cm,338.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.932482,log Conductivity,S/cm,342.715217,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.919708,log Conductivity,S/cm,347.93260899999996,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.689781,log Conductivity,S/cm,352.715217,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.536496,log Conductivity,S/cm,357.93260899999996,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.510949,log Conductivity,S/cm,362.93260899999996,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
5000000.0,52800.0,,,-3.421533,log Conductivity,S/cm,368.15,"[336.0, 252.0]","[0.967741935, 0.032258065]","[44.02238095, 313.9735741]"
32100.0,,,,-10.357013,log Conductivity,S/cm,253.568605,[40.0],[1.0],[752.2162378]
32100.0,,,,-9.107468,log Conductivity,S/cm,263.33604699999995,[40.0],[1.0],[752.2162378]
32100.0,,,,-7.972678,log Conductivity,S/cm,273.537597,[40.0],[1.0],[752.2162378]
32100.0,,,,-7.169399,log Conductivity,S/cm,283.30503899999997,[40.0],[1.0],[752.2162378]
32100.0,,,,-6.36612,log Conductivity,S/cm,293.940698,[40.0],[1.0],[752.2162378]
32100.0,,,,-6.034608,log Conductivity,S/cm,297.847674,[40.0],[1.0],[752.2162378]
32100.0,,,,-5.741348,log Conductivity,S/cm,303.491085,[40.0],[1.0],[752.2162378]
32100.0,,,,-5.24408,log Conductivity,S/cm,313.692636,[40.0],[1.0],[752.2162378]
32100.0,,,,-4.619308,log Conductivity,S/cm,322.374806,[40.0],[1.0],[752.2162378]
32100.0,,,,-4.351548,log Conductivity,S/cm,333.87868199999997,[40.0],[1.0],[752.2162378]
32100.0,,,,-4.032787,log Conductivity,S/cm,343.42906999999997,[40.0],[1.0],[752.2162378]
32100.0,,,,-3.765027,log Conductivity,S/cm,352.76240299999995,[40.0],[1.0],[752.2162378]
32100.0,,,,-3.612022,log Conductivity,S/cm,362.746899,[40.0],[1.0],[752.2162378]
32100.0,,,,-3.54827,log Conductivity,S/cm,368.39031,[40.0],[1.0],[752.2162378]
25300.0,,,,-10.24359,log Conductivity,S/cm,253.60101099999997,[9.0],[1.0],[752.2162378]
25300.0,,,,-9.294872,log Conductivity,S/cm,263.616563,[9.0],[1.0],[752.2162378]
25300.0,,,,-8.294872,log Conductivity,S/cm,273.632115,[9.0],[1.0],[752.2162378]
25300.0,,,,-7.358974,log Conductivity,S/cm,283.212208,[9.0],[1.0],[752.2162378]
25300.0,,,,-6.602564,log Conductivity,S/cm,293.44548999999995,[9.0],[1.0],[752.2162378]
25300.0,,,,-6.25641,log Conductivity,S/cm,298.88872499999997,[9.0],[1.0],[752.2162378]
25300.0,,,,-5.487179,log Conductivity,S/cm,303.243313,[9.0],[1.0],[752.2162378]
25300.0,,,,-5.076923,log Conductivity,S/cm,313.25886499999996,[9.0],[1.0],[752.2162378]
25300.0,,,,-4.602564,log Conductivity,S/cm,323.709876,[9.0],[1.0],[752.2162378]
25300.0,,,,-4.102564,log Conductivity,S/cm,333.72542799999997,[9.0],[1.0],[752.2162378]
25300.0,,,,-4.012821,log Conductivity,S/cm,338.515474,[9.0],[1.0],[752.2162378]
25300.0,,,,-3.807692,log Conductivity,S/cm,342.87006199999996,[9.0],[1.0],[752.2162378]
25300.0,,,,-3.74359,log Conductivity,S/cm,347.660109,[9.0],[1.0],[752.2162378]
25300.0,,,,-3.576923,log Conductivity,S/cm,352.450156,[9.0],[1.0],[752.2162378]
25300.0,,,,-3.525641,log Conductivity,S/cm,358.54657899999995,[9.0],[1.0],[752.2162378]
25300.0,,,,-3.397436,log Conductivity,S/cm,362.901166,[9.0],[1.0],[752.2162378]
25300.0,,,,-3.371795,log Conductivity,S/cm,367.90894199999997,[9.0],[1.0],[752.2162378]
12400.0,,,,-9.693431,log Conductivity,S/cm,252.512364,[376.0],[1.0],[752.2162378]
12400.0,,,,-8.786496,log Conductivity,S/cm,262.527916,[376.0],[1.0],[752.2162378]
12400.0,,,,-7.636861,log Conductivity,S/cm,272.54346799999996,[376.0],[1.0],[752.2162378]
12400.0,,,,-6.934307,log Conductivity,S/cm,283.212208,[376.0],[1.0],[752.2162378]
12400.0,,,,-6.218978,log Conductivity,S/cm,293.01003099999997,[376.0],[1.0],[752.2162378]
12400.0,,,,-5.912409,log Conductivity,S/cm,297.58234799999997,[376.0],[1.0],[752.2162378]
12400.0,,,,-5.720803,log Conductivity,S/cm,302.372395,[376.0],[1.0],[752.2162378]
12400.0,,,,-5.133212,log Conductivity,S/cm,313.041135,[376.0],[1.0],[752.2162378]
12400.0,,,,-4.583942,log Conductivity,S/cm,322.18577,[376.0],[1.0],[752.2162378]
12400.0,,,,-4.136861,log Conductivity,S/cm,331.983593,[376.0],[1.0],[752.2162378]
12400.0,,,,-3.881387,log Conductivity,S/cm,337.862286,[376.0],[1.0],[752.2162378]
12400.0,,,,-3.715328,log Conductivity,S/cm,341.781415,[376.0],[1.0],[752.2162378]
12400.0,,,,-3.357664,log Conductivity,S/cm,353.32107299999996,[376.0],[1.0],[752.2162378]
12400.0,,,,-3.229927,log Conductivity,S/cm,363.11889599999995,[376.0],[1.0],[752.2162378]
12400.0,,,,-3.114964,log Conductivity,S/cm,367.69121299999995,[376.0],[1.0],[752.2162378]
24200.0,,,,-8.023679,log Conductivity,S/cm,253.36739099999997,[376.0],[1.0],[752.2162378]
24200.0,,,,-7.105647,log Conductivity,S/cm,263.15,[376.0],[1.0],[752.2162378]
24200.0,,,,-6.455373,log Conductivity,S/cm,273.367391,[376.0],[1.0],[752.2162378]
24200.0,,,,-5.779599,log Conductivity,S/cm,283.802174,[376.0],[1.0],[752.2162378]
24200.0,,,,-5.23133,log Conductivity,S/cm,293.15,[376.0],[1.0],[752.2162378]
24200.0,,,,-5.129326,log Conductivity,S/cm,298.15,[376.0],[1.0],[752.2162378]
24200.0,,,,-5.001821,log Conductivity,S/cm,302.93260899999996,[376.0],[1.0],[752.2162378]
24200.0,,,,-4.708561,log Conductivity,S/cm,313.15,[376.0],[1.0],[752.2162378]
24200.0,,,,-4.40255,log Conductivity,S/cm,322.715217,[376.0],[1.0],[752.2162378]
24200.0,,,,-4.032787,log Conductivity,S/cm,332.93260899999996,[376.0],[1.0],[752.2162378]
24200.0,,,,-3.803279,log Conductivity,S/cm,343.15,[376.0],[1.0],[752.2162378]
24200.0,,,,-3.586521,log Conductivity,S/cm,352.063043,[376.0],[1.0],[752.2162378]
24200.0,,,,-3.433515,log Conductivity,S/cm,362.93260899999996,[376.0],[1.0],[752.2162378]
24200.0,,,,-3.331512,log Conductivity,S/cm,368.15,[376.0],[1.0],[752.2162378]
18300.0,,,,-7.338208,log Conductivity,S/cm,253.584783,[32.0],[1.0],[752.2162378]
18300.0,,,,-6.634369,log Conductivity,S/cm,263.15,[32.0],[1.0],[752.2162378]
18300.0,,,,-6.058501,log Conductivity,S/cm,272.715217,[32.0],[1.0],[752.2162378]
18300.0,,,,-5.687386,log Conductivity,S/cm,282.93260899999996,[32.0],[1.0],[752.2162378]
18300.0,,,,-5.252285,log Conductivity,S/cm,292.93260899999996,[32.0],[1.0],[752.2162378]
18300.0,,,,-5.09872,log Conductivity,S/cm,297.715217,[32.0],[1.0],[752.2162378]
18300.0,,,,-4.906764,log Conductivity,S/cm,303.367391,[32.0],[1.0],[752.2162378]
18300.0,,,,-4.586837,log Conductivity,S/cm,313.367391,[32.0],[1.0],[752.2162378]
18300.0,,,,-4.318099,log Conductivity,S/cm,322.93260899999996,[32.0],[1.0],[752.2162378]
18300.0,,,,-3.972578,log Conductivity,S/cm,333.15,[32.0],[1.0],[752.2162378]
18300.0,,,,-3.74223,log Conductivity,S/cm,343.367391,[32.0],[1.0],[752.2162378]
18300.0,,,,-3.588665,log Conductivity,S/cm,351.845652,[32.0],[1.0],[752.2162378]
18300.0,,,,-3.345521,log Conductivity,S/cm,368.15,[32.0],[1.0],[752.2162378]
730000.0,,,,-5.472222,log Conductivity,S/cm,403.88847669999996,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-5.569444,log Conductivity,S/cm,393.2474691,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-5.638889,log Conductivity,S/cm,383.3713446,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-5.708333,log Conductivity,S/cm,373.77113399999996,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-5.805556,log Conductivity,S/cm,364.24445318999994,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-5.916667,log Conductivity,S/cm,353.69496284999997,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-5.986111,log Conductivity,S/cm,343.73935481999996,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-6.111111,log Conductivity,S/cm,333.00277258,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-7.458333,log Conductivity,S/cm,322.91668684999996,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-8.055556,log Conductivity,S/cm,313.71633706,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-8.625,log Conductivity,S/cm,303.3724704,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-9.125,log Conductivity,S/cm,293.68894757,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-9.666667,log Conductivity,S/cm,282.926169567,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,,,,-10.138889,log Conductivity,S/cm,273.035231647,"[336.0, 27.0]","[0.888888889, 0.111111111]","[44.02238095, 111.0413192]"
730000.0,142.08,,,-3.542744,log Conductivity,S/cm,404.36013449999996,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.667992,log Conductivity,S/cm,392.9896927,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.807157,log Conductivity,S/cm,383.55250159999997,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.918489,log Conductivity,S/cm,373.0998027,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.127237,log Conductivity,S/cm,363.59524432,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.252485,log Conductivity,S/cm,353.81509976999996,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.475149,log Conductivity,S/cm,343.48869098,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.739563,log Conductivity,S/cm,333.25057611,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.976143,log Conductivity,S/cm,323.29314152999996,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-5.630219,log Conductivity,S/cm,312.88866638999997,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-7.230616,log Conductivity,S/cm,302.72262675999997,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-8.246521,log Conductivity,S/cm,292.94028559,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-9.081511,log Conductivity,S/cm,282.93265354,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-9.582505,log Conductivity,S/cm,273.029417008,"[336.0, 67.0, 27.0]","[0.8, 0.1, 0.1]","[44.02238095, 142.08, 111.0413192]"
730000.0,,,,-5.314741,log Conductivity,S/cm,402.71137509999994,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.356574,log Conductivity,S/cm,393.0726449,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.370518,log Conductivity,S/cm,383.0110104,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.482072,log Conductivity,S/cm,372.41881177,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.565737,log Conductivity,S/cm,362.98299425,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.649402,log Conductivity,S/cm,352.7151483,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.733068,log Conductivity,S/cm,343.53742547999997,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-5.87251,log Conductivity,S/cm,333.49841504999995,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-6.053785,log Conductivity,S/cm,323.40700221,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-6.262948,log Conductivity,S/cm,312.88719791,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-6.988048,log Conductivity,S/cm,303.03030302999997,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-7.49004,log Conductivity,S/cm,293.39141701,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-7.936255,log Conductivity,S/cm,283.27023017,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,,,,-8.368526,log Conductivity,S/cm,273.49036055899995,"[336.0, 27.0]","[0.941176471, 0.058823529]","[44.02238095, 111.0413192]"
730000.0,142.08,,,-3.52988,log Conductivity,S/cm,403.41938269999997,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.613546,log Conductivity,S/cm,393.96601649999997,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.669323,log Conductivity,S/cm,383.190946,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.697211,log Conductivity,S/cm,373.40365269999995,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.822709,log Conductivity,S/cm,363.31717298999996,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.89243,log Conductivity,S/cm,353.20375229999996,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.031873,log Conductivity,S/cm,343.46273635,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-4.171315,log Conductivity,S/cm,333.08573959999995,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-5.133466,log Conductivity,S/cm,323.16191963,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-5.747012,log Conductivity,S/cm,313.22776514,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-6.40239,log Conductivity,S/cm,302.79155648,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-7.085657,log Conductivity,S/cm,293.15609507,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-7.824701,log Conductivity,S/cm,283.15785568999996,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-8.661355,log Conductivity,S/cm,272.930159083,"[336.0, 67.0, 27.0]","[0.888888889, 0.055555556, 0.055555556]","[44.02238095, 142.08, 111.0413192]"
730000.0,,,,-4.892644,log Conductivity,S/cm,403.41938269999997,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-4.962227,log Conductivity,S/cm,392.58609019999994,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-5.045726,log Conductivity,S/cm,383.40941449999997,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-5.101392,log Conductivity,S/cm,373.40365269999995,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-5.170974,log Conductivity,S/cm,363.51356215,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-5.296223,log Conductivity,S/cm,353.38935733,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-5.421471,log Conductivity,S/cm,343.28740948999996,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-5.50497,log Conductivity,S/cm,333.25079822,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-6.854871,log Conductivity,S/cm,322.85163223999996,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-7.383698,log Conductivity,S/cm,312.5,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-7.856859,log Conductivity,S/cm,302.9279501,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-8.357853,log Conductivity,S/cm,292.77321523,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-8.858847,log Conductivity,S/cm,283.15785568999996,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,,,,-9.387674,log Conductivity,S/cm,273.373951235,"[336.0, 27.0]","[0.96, 0.04]","[44.02238095, 111.0413192]"
730000.0,142.08,,,-3.333996,log Conductivity,S/cm,402.9359525,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.361829,log Conductivity,S/cm,393.27484289999995,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.417495,log Conductivity,S/cm,383.8470999,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.514911,log Conductivity,S/cm,373.40365269999995,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.584493,log Conductivity,S/cm,363.51356215,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.709742,log Conductivity,S/cm,353.57515752999996,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.765408,log Conductivity,S/cm,343.11226152999996,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-3.890656,log Conductivity,S/cm,333.41590934,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-5.143141,log Conductivity,S/cm,322.69671187999995,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-5.838966,log Conductivity,S/cm,313.37372511999996,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
730000.0,142.08,,,-6.520875,log Conductivity,S/cm,303.06446666,"[336.0, 67.0, 27.0]","[0.923076923, 0.038461538, 0.038461538]","[44.02238095, 142.08, 111.0413192]"
